artist	artistId	album	albumId	date	song	songId	trackNum
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	"Oh, Can’t We? Yes We Can - Live At The BBC For ""From Us To You Say The Beatles"" / 30th March, 1964"	5DsvuJZEI2OfDGbpsHFRC4	54
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	"You Can't Do That - Live At The BBC For ""Top Gear"" / 16th July, 1964"	3szBij9Q2RnaJ6EPGzy7CF	55
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	"Honey Don't - Live At The BBC For ""Top Gear"" / 26th November, 1964"	1LSOsTXh8o9iW6b4OAFudh	56
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	"I'll Follow The Sun - Live At The BBC For ""Top Gear"" / 26th November, 1964"	7dIPpPDof51ZxfGbbOV8ZK	57
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	Green With Black Shutters - Live At The BBC / 1965	4uqqxLDBhMQcbw6bcXnelu	58
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	"Kansas City / Hey-Hey-Hey-Hey! - Live At The BBC For ""Saturday Club"" / 26th December 1964"	6ov15QioxNtZxPW7nlC7uC	59
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	"That’s What We’re Here For - Live At The BBC For ""Top Gear"" / 26th November, 1964"	3SAWWWqMxZX3wew3dACrBO	60
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	"I Feel Fine (Studio Out-take) - Live At The BBC For ""Top Gear"" / 17th November, 1964"	5yAbOoR9GOsSHywhsP3wrJ	61
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	Paul - Pop Profile - Live At The BBC / 2nd May, 1966	24bJH3a3m8QB67jlhndpiP	62
The Beatles	3WrFJ7ztbogyGnTHbHJFl2	On Air - Live At The BBC (Vol.2)	4On0Hf7VJC1jz5gXY2cU8p	2013-11-11	Ringo - Pop Profile - Live At The BBC / 2nd May, 1966	2jYAAXTcjAekBL0lWB6Lpz	63
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Canta	3TQ3DT3tEIvoUgbcOX36jp	1
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Cerca	7rlNedLC2nk4LMYOvnqxCN	2
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Conta	699ctOkKwlZ0QERdo8iVvh	3
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Grigia	47C74HydGIpbgOsZX4rbmI	4
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Lenta	52ckwRIM7f2XUAnBW0HrOF	5
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Luna	7M4EwNJUHMAeoUhUbHSPpo	6
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Marcia	4K0gtJiUge7hMLOudbc6jd	7
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Menta	2lU6bq4Tahr14rDbugHM75	8
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Salta	0zP8odHf53yIN7COECefuK	9
Alessandro Cortini	6cGVZq9WhCCRkTnn4cJYOg	Forse 2	4JmAAKEYbMySw38RGe6apo	2013-11-05	Strada	3Yjw9qvpu3I1QF0Oq1f0Sg	10
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	Barbarian	1gsFdhKyMeUwwnekwEuqUw	1
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	Everyone Is Noah, Everyone Is The Ark	5xL9buPYiVOmdo7UHc7y5U	2
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	Barbarian II	1ZmlWLsfbvklOjPiYueebU	3
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	November 2011	2JWBgEMZenJlaNs06Mi4Nr	4
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	Dreamy Summer	5P4H1PhuwTxsARhxrjofOP	5
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	Julia With Blue Jeans On	1snxmReRM1zGzweWgZL0zL	6
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	Love the House You're In	16X50nf0dmiWl2jOF0vs80	7
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	First Violin	2Y0oJFd3jtxIRivM5EsAlu	8
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	Black Is Back In Style	0T5TDcOJYeK7wdLN0EEP7i	9
Moonface	0h1JqR0KD88ru6f5yUd7Lh	Julia With Blue Jeans On	44L3lGMVcV20sc4EvlbhRV	2013-10-29	Your Chariot Awaits	3U9WMRQ33LxmYWjiohwLpQ	10
Serengeti	5F3fDx84RYnmx0FGZeRtSF	Firebird Logo	1NJE8feU5PVJXYOd3Cjklt	2013-10-29	Firebird Logo	2OAOoVjDPAyIGMn4YsQ9fR	1
Serengeti	5F3fDx84RYnmx0FGZeRtSF	Firebird Logo	1NJE8feU5PVJXYOd3Cjklt	2013-10-29	Jim Duggan	3rmacztCVlcsdLXrV9AxJt	2
Serengeti	5F3fDx84RYnmx0FGZeRtSF	Firebird Logo	1NJE8feU5PVJXYOd3Cjklt	2013-10-29	Wish You Well	30xL0AarrfFOajKpB5A2yy	3
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Shootingstar	3spJ6oTbzt9DJN0WBf3i5w	1
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Microfolk	40LIHZzvtOA1r06tvXXHxC	2
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Pastel	6ZbNIEKLzcXLwmf3aZ4SSV	3
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Cocoonsong	4KLrkscpR2yxPOAriz7vuu	4
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Sirius	6aV5WDF3GCeWNne2u0QIyX	5
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Tree	2KJxcOWqgvdeL4zWvSQepR	6
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Someday	747VVa0Vzf0Mum7NHzNrIc	7
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Sunshine-Mix	4nseyytUBF6kJ8cp16T4th	8
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Tobu	3ydhJQRIKutMdZiYYo2u7w	9
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Vinci	7ymAn1WULbjT42Y5RqB3Cf	10
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Chooseone	31fAUGjDnY2HiVH3RdgSwv	11
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Lafunk	44O7LoYShir2ZkrqdOzU0n	12
N-qia	3XFtktm8nIBuRdWFQtK4K0	Fringe Popcical	4gpQtgZfGqRxc3GR90pz6z	2013-10-26	Sailor	3GGT3cFVRZkJdJ6vjkrVAW	13
Big Gigantic	7o7mC95EDbJKTcPAAs8C3r	Love Letters (feat. Sabina Sciubba)	3y0kTe46It8L2MZovRwXgK	2013-10-22	Love Letters (feat. Sabina Sciubba)	1yB0aNtGPGXsyZ0KBhBVRb	1
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Behind Your Shades	1c5ny7QwiIPez1V31ejp2M	1
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Morning Light	4uG6zHcXLa4Kp60kQcOJEu	2
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Guest Star	1Jx3MtBfU5l3QTpnVlW2XV	3
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Falling Apart	6GaxEPN0lWjrxORdI5uTYx	4
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Summer Is Over	3Cr2HkfKt9f5wOS2ZhWYet	5
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Sunrise to Sunset	6m9FJKkBDrqedyJBtIW9Om	6
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Remote	5QDHi2U24TuwBYFsYHKRXE	7
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Made Up	5gcHwKLoaEmZqaj5p8y6W2	8
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Hello Again	2NkKNdxFcoOBfR18soY3ol	9
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Under the Sea	3bYNCe6tsPDumMzjkRbYpZ	10
Anoraak	2DfP0hQCCFmZHjstSE8yXC	Chronotropic	35mSosUVY4RYjFig1dgojV	2013-10-21	Living on a Tape	45IGZrUxXAkwHgLtWnklyk	11
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Master Of My Craft	5roGmmhLjfb2WqukL1u0TV	1
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Borrowed Time	328F2sC7uw6wdkWLggOAQ2	2
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Donuts Only	6Ptb27N0SlyJ1WKo3uwjID	3
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Yr No Stoner	6FRp6whwUGHjXSWl1Dses0	4
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Yonder Is Closer to the Heart	5DmNFuIROytfqgDjI7wgi2	5
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Careers in Combat	1Dhe3R1AlUWLgo2zHNBhTy	6
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Light Up Gold I	0ZiDp5d2gPrsfUmUKdIwIC	7
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Light Up Gold II	6PnGMAmz4XZuTRakFuzb1K	8
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	N Dakota	6bF5mUzL2xdZO5Y28orRLx	9
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Stoned and Starving	1PxlmkIIR0SAYNKNu1YrXq	10
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	No Ideas	2gllNo7niNkRyduo6NzswP	11
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Caster of Worthless Spells	4tqc2rAlg98on9yovBSEBA	12
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Disney P.T.	01NDThtxArS6fiLDtEcFiu	13
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Tears O Plenty	75ZwuzmGArceowMVQDEB1J	14
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Picture Of Health	7lW6kGMERd2RNwJGbrJFiC	15
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	You've Got Me Wonderin' Now	0ZHro4bQfF2sEXDNsLkQ4E	16
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Descend (The Way)	0ZxUPtqUYDYDaQuBGe8oiY	17
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	The More It Works	2NrcYNHs8ddyodWTNDd5tM	18
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	Fall On Yr Face	1E7T2kJ7dPygOrGYuhmW1U	19
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Light Up Gold + Tally All The Things That You Broke	198JgCiP5oHBycAKedKHRm	2013-10-15	He's Seeing Paths	5UyttNXFf2V6M3eoYYn9FL	20
YesYou	22qas00XuS5sVfW0YaR5Wd	So Much to Give (L D R U Remix) [feat. Jordan Rakei]	1JLJnuUis7Q7aV902UeYLP	2013-10-14	So Much to Give (L D R U Remix) [feat. Jordan Rakei]	2XenrAZxEiOYbGrcoaoSN1	1
Chicane	5GxyeQagayzZOg4UwffQlD	One More Time	3hLlRFKuj2rsQIT1ysTylL	2013-10-14	One More Time - Radio Edit	5qGlUo2IGoJrx6LrpLAf3w	1
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Fugitive Air	72o5GKc9jmiCTex2MPPoAI	1
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Obsidian Currents	5XKEa30esUakXAAROXWmvz	2
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Belle Glade Missionaries	6yw5NomqFnrSHLiisYTdXj	3
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Sirens of Your Toxic Spirit	3JK5R1Z83j1cLVZEWVnyJ4	4
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Colossus	6sg5Lms9CwshFYpwp2BUrU	5
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Triumph of Disintegration	1bfQwJE0zgq25vBAVdIja1	6
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Amphibian Days	5v4hksPYCEvI3LI0pVfqM2	7
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	She Ain't Speakin' Now	6PQ8qJPS0w6588gALrBgyA	8
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Hegira Émigré	6Kuz2DybLOVubf8FpHa7x8	9
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Raindrop in My Skull	3KfDM0cP7cfBcKoboSWOG8	10
of Montreal	5xeBMeW0YzWIXSVzAxhM8O	lousy with sylvianbriar	0NxEDUyECiqT6zkXL4qDnX	2013-10-08	Imbecile Rages	6koho6sGsKc9FJnGzmNwEp	11
Menomena	676oR6vRgfSzaBibbPhLhH	Toomer	0gkOrMKlTW2R5wsR2gr9DZ	2013-10-08	Toomer	5mvehRV1my24vzyr3a0ItP	1
Menomena	676oR6vRgfSzaBibbPhLhH	Toomer	0gkOrMKlTW2R5wsR2gr9DZ	2013-10-08	Banyon	6HLLr2BWKHz9TKWulpmQaW	2
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Tally All the Things That You Broke	7d7tzfM52f8LobDgWFTylZ	2013-10-08	You've Got Me Wonderin' Now	6lQ9VBiG3wl66iNKUA9Jwv	1
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Tally All the Things That You Broke	7d7tzfM52f8LobDgWFTylZ	2013-10-08	Descend (The Way)	1oQTpp5lwRsq5ye4gG9YsF	2
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Tally All the Things That You Broke	7d7tzfM52f8LobDgWFTylZ	2013-10-08	The More It Works	1nGKM7Ygor3nkGm5KKXoz7	3
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Tally All the Things That You Broke	7d7tzfM52f8LobDgWFTylZ	2013-10-08	Fall on Yr Face	69Ncww8UpZXLYz2feSDBVL	4
Parquet Courts	23NIwARd4vPbxt3wwNnJ6k	Tally All the Things That You Broke	7d7tzfM52f8LobDgWFTylZ	2013-10-08	He's Seeing Paths	6RDmviovDhMyVEwMWBfVzA	5
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Plumage	52Ufz3Jk0IfkhSCNWLtAOT	1
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Capsule	6FRBjhfnD2CMWBtVGXGjwG	2
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Pique	6e7hFasu9J3nvIlnV89w64	3
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Baton	4GYMuvNJzIzvc3nriI4Fcs	4
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Heavy Is As Heavy Does	5X9904qTEH7u4yztHubMgk	5
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Giftshoppe	6z510mqmAFhJrCH2HAbEQy	6
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Skintercourse	5sQnEwKiLQCPtSzdYOUKkf	7
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Tantalus	59fm8tbwqgVzWNmBEBlJHN	8
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	Don't Mess With Latexas	1dNscXbg2EpSjnFpSG8Nu2	9
Menomena	676oR6vRgfSzaBibbPhLhH	Moms	5zCXEKM7KacuX0krwHnVhY	2013-10-08	One Horse	3DzV65MTg9AVbZ59nM79ii	10
The Bats	2YvNi4oPdBgD45gc1UycxW	December Ice	63E4sEFLHj3j2345ofQTu9	2013-10-08	December Ice	5mp2w3BdFFMCihCviBUDFb	1
Fuck Buttons	6tCENAD2FBfIMyygJMeOJV	Brainfreeze	1bL9YVQIQjMnDarMWvKrxb	2013-10-08	Brainfreeze	6mVD8MHKzQs13A145A3PJx	1
Fuck Buttons	6tCENAD2FBfIMyygJMeOJV	Brainfreeze	1bL9YVQIQjMnDarMWvKrxb	2013-10-08	Royal Flush	2xhBlZbbhgWVWZYpEkhERB	2
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	Bitter Rivals	1VZ4S2A6eUdp1d3WxH4xR8	1
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	Sugarcane	4xNi6TphdAaqRUrJeornFu	2
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	Minnie	0PqU8FP2JmyxeE1YQtYnGP	3
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	Sing Like a Wire	6739cBUowfwP0AAMSqPX4C	4
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	Young Legends	0YjAusKnwNlugyvoMMkXcL	5
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	Tiger Kit	02IFQ9mRearaP84JQzHpti	6
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	You Don't Get Me Twice	5HlOxEqktjDdezakotRBqM	7
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	To Hell With You	5FJlBd3I8JNLu6kuxBfXNE	8
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	24	4qKX4HhtljwnxK7IvXb7w2	9
Sleigh Bells	59pWgeY26Q6yJy37QvJflh	Bitter Rivals	3esqhEC0nZn6VtdQxR5rvL	2013-10-08	Love Sick	1XcYQeiYGSqK8OgFMVNgpG	10
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	Time Is on Our Side	0DbiOw8oswyxv4pUawZ3qW	1
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	The Road I Know	3Hj9OM6Nn1GZeSE2rrqRlp	2
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	Willows and Pines	3huQiRsKjvwlYVRuUBKM6g	3
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	Sunrise	7GQgj9RJi7FQR7mQf9N5SS	4
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	When the Love Is Pure and True	1ppf27TPTGw8iGm4raFb4x	5
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	Sunset	6nm0R1yZ1pFsZcIbGIKBf5	6
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	Do Not Go Gentle	1IPnP6y4WPbBt1wLdXbE1B	7
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	The Bitter End	5wuzWdaTPpoBd1GHMZXmi0	8
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	By Your Side	2B5ZjXRD2gm4II5sN5cw3i	9
Azure Blue	3h0sk58Yt1FpqFbx9JOqhf	Beyond the Dreams There's Infinite Doubt	7wHsZLVBngZVzaSxK14J90	2013-10-08	Beyond the Dreams	3ibb9me6EpZzJkvBCjL5SC	10
The Spook School	1K9hZ7uYbiVLEYhV4SFrOA	Dress Up	42AS35DMDANQjGKfrHobSI	2013-10-07	Are You Who You Think You Are?	7JNsAVGjtADZTTAc5NNDcN	1
The Spook School	1K9hZ7uYbiVLEYhV4SFrOA	Dress Up	42AS35DMDANQjGKfrHobSI	2013-10-07	I'll Be Honest	63oDUvIWB0tGu1dzL5uze0	2
The Spook School	1K9hZ7uYbiVLEYhV4SFrOA	Dress Up	42AS35DMDANQjGKfrHobSI	2013-10-07	You Make It Sound so Easy	1VgmfNXdQC9sgrTLr5kskT	3
The Spook School	1K9hZ7uYbiVLEYhV4SFrOA	Dress Up	42AS35DMDANQjGKfrHobSI	2013-10-07	The Cameraman	2I76Ek9q6Xi82dDzXgEp50	4
